TABLA	CAMPO	TIPO_CODIGO	TIPO_DATO	LONGITUD	ESCALA	NULLABLE	POSICION	DESCRIPCION
ACTIVOS17	CLAVE	37	VARCHAR	16	0	SI	0	Clave
ACTIVOS17	TIPO	7	SMALLINT	2	0	NO	1	Tipo
ACTIVOS17	DESCRIP	37	VARCHAR	30	0	SI	2	Descripcion
ACTIVOS17	LOCALIZ	37	VARCHAR	9	0	NO	3	Localozacion
ACTIVOS17	MONTORIG	27	DOUBLE PRECISION	8	0	NO	4	Monto original
ACTIVOS17	MONTORIGEX	27	DOUBLE PRECISION	8	0	NO	5	Monto original extranjero
ACTIVOS17	FECHAADQ	35	TIMESTAMP	8	0	NO	6	Fecha de adquisicion
ACTIVOS17	MAXDED	27	DOUBLE PRECISION	8	0	NO	7	Maximo deducible
ACTIVOS17	VALMER	27	DOUBLE PRECISION	8	0	NO	8	Valor del mercado
ACTIVOS17	DEPACU	27	DOUBLE PRECISION	8	0	NO	9	Depreciacion acumulada
ACTIVOS17	VIDAUT	27	DOUBLE PRECISION	8	0	NO	10	Vida util
ACTIVOS17	METDEP	37	VARCHAR	1	0	NO	11	Metodo de depreciacion
ACTIVOS17	TASDEP	27	DOUBLE PRECISION	8	0	NO	12	Tasa de depreciacion
ACTIVOS17	TASDEPFIS	27	DOUBLE PRECISION	8	0	NO	13	Tasa de depreciacion fiscal
ACTIVOS17	STATUS	37	VARCHAR	1	0	NO	14	Estatus
ACTIVOS17	FECHAELIM	35	TIMESTAMP	8	0	NO	15	Fecha eliminacion
ACTIVOS17	NUMDEPTO	7	SMALLINT	2	0	NO	16	Numero de depto
ACTIVOS17	FECHAULTRE	35	TIMESTAMP	8	0	NO	17	Fecha ultima revaluacion
ACTIVOS17	NUMSERIE	37	VARCHAR	24	0	NO	18	Numero de serie
ACTIVOS17	BANDEDINM	37	VARCHAR	1	0	NO	19	Deduccion inmediata
ACTIVOS17	FECINIDEP	35	TIMESTAMP	8	0	NO	20	Fecha inicio depreciacion
ACTIVOS17	FECINIDEPF	35	TIMESTAMP	8	0	NO	21	Fecha depreciacion fiscal
ACTIVOS17	DEPACUFISC	27	DOUBLE PRECISION	8	0	NO	22	Depreciacion acumulada fiscal
ACTIVOS17	OBSERVACIO	37	VARCHAR	250	0	NO	23	Observaciones
ACTIVOS17	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	24	Tipo de cambio
ACTIVOS17	POLIZASEG	37	VARCHAR	20	0	NO	25	Poliza de seguro
ACTIVOS17	COMPASEGU	37	VARCHAR	40	0	NO	26	Compania asegurada
ACTIVOS17	AGENTESEG	37	VARCHAR	40	0	NO	27	Agente de seguro
ACTIVOS17	TELSINIES	37	VARCHAR	15	0	NO	28	Telefono sieniestro
ACTIVOS17	TIPOCOBER	37	VARCHAR	20	0	NO	29	 Tipo cobertura
ACTIVOS17	MONTOASEG	27	DOUBLE PRECISION	8	0	NO	30	Monto asegurado
ACTIVOS17	PRIMATOTA	27	DOUBLE PRECISION	8	0	NO	31	Prima total
ACTIVOS17	DEDUCIBLE	27	DOUBLE PRECISION	8	0	NO	32	Deducible
ACTIVOS17	FECVIGENC	35	TIMESTAMP	8	0	NO	33	Fecha vigencia
ACTIVOS17	FECPROXMA	35	TIMESTAMP	8	0	NO	34	Fecha proxima mantenimiento
ACTIVOS17	FECULTMAN	35	TIMESTAMP	8	0	NO	35	Fecha ultimo mantenimiento
ACTIVOS17	PERIODOMA	7	SMALLINT	2	0	NO	36	Periodo mantenimiento
ACTIVOS17	COSTOMANT	27	DOUBLE PRECISION	8	0	NO	37	Costo mantenimiento
ACTIVOS17	RESPACTFIJO	37	VARCHAR	60	0	NO	38	Responsable del activo fijo
ACTIVOS18	CLAVE	37	VARCHAR	16	0	SI	0	Clave
ACTIVOS18	TIPO	7	SMALLINT	2	0	NO	1	Tipo
ACTIVOS18	DESCRIP	37	VARCHAR	30	0	SI	2	Descripcion
ACTIVOS18	LOCALIZ	37	VARCHAR	9	0	NO	3	Localozacion
ACTIVOS18	MONTORIG	27	DOUBLE PRECISION	8	0	NO	4	Monto original
ACTIVOS18	MONTORIGEX	27	DOUBLE PRECISION	8	0	NO	5	Monto original extranjero
ACTIVOS18	FECHAADQ	35	TIMESTAMP	8	0	NO	6	Fecha de adquisicion
ACTIVOS18	MAXDED	27	DOUBLE PRECISION	8	0	NO	7	Maximo deducible
ACTIVOS18	VALMER	27	DOUBLE PRECISION	8	0	NO	8	Valor del mercado
ACTIVOS18	DEPACU	27	DOUBLE PRECISION	8	0	NO	9	Depreciacion acumulada
ACTIVOS18	VIDAUT	27	DOUBLE PRECISION	8	0	NO	10	Vida util
ACTIVOS18	METDEP	37	VARCHAR	1	0	NO	11	Metodo de depreciacion
ACTIVOS18	TASDEP	27	DOUBLE PRECISION	8	0	NO	12	Tasa de depreciacion
ACTIVOS18	TASDEPFIS	27	DOUBLE PRECISION	8	0	NO	13	Tasa de depreciacion fiscal
ACTIVOS18	STATUS	37	VARCHAR	1	0	NO	14	Estatus
ACTIVOS18	FECHAELIM	35	TIMESTAMP	8	0	NO	15	Fecha eliminacion
ACTIVOS18	NUMDEPTO	7	SMALLINT	2	0	NO	16	Numero de depto
ACTIVOS18	FECHAULTRE	35	TIMESTAMP	8	0	NO	17	Fecha ultima revaluacion
ACTIVOS18	NUMSERIE	37	VARCHAR	24	0	NO	18	Numero de serie
ACTIVOS18	BANDEDINM	37	VARCHAR	1	0	NO	19	Deduccion inmediata
ACTIVOS18	FECINIDEP	35	TIMESTAMP	8	0	NO	20	Fecha inicio depreciacion
ACTIVOS18	FECINIDEPF	35	TIMESTAMP	8	0	NO	21	Fecha depreciacion fiscal
ACTIVOS18	DEPACUFISC	27	DOUBLE PRECISION	8	0	NO	22	Depreciacion acumulada fiscal
ACTIVOS18	OBSERVACIO	37	VARCHAR	250	0	NO	23	Observaciones
ACTIVOS18	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	24	Tipo de cambio
ACTIVOS18	POLIZASEG	37	VARCHAR	20	0	NO	25	Poliza de seguro
ACTIVOS18	COMPASEGU	37	VARCHAR	40	0	NO	26	Compania asegurada
ACTIVOS18	AGENTESEG	37	VARCHAR	40	0	NO	27	Agente de seguro
ACTIVOS18	TELSINIES	37	VARCHAR	15	0	NO	28	Telefono sieniestro
ACTIVOS18	TIPOCOBER	37	VARCHAR	20	0	NO	29	 Tipo cobertura
ACTIVOS18	MONTOASEG	27	DOUBLE PRECISION	8	0	NO	30	Monto asegurado
ACTIVOS18	PRIMATOTA	27	DOUBLE PRECISION	8	0	NO	31	Prima total
ACTIVOS18	DEDUCIBLE	27	DOUBLE PRECISION	8	0	NO	32	Deducible
ACTIVOS18	FECVIGENC	35	TIMESTAMP	8	0	NO	33	Fecha vigencia
ACTIVOS18	FECPROXMA	35	TIMESTAMP	8	0	NO	34	Fecha proxima mantenimiento
ACTIVOS18	FECULTMAN	35	TIMESTAMP	8	0	NO	35	Fecha ultimo mantenimiento
ACTIVOS18	PERIODOMA	7	SMALLINT	2	0	NO	36	Periodo mantenimiento
ACTIVOS18	COSTOMANT	27	DOUBLE PRECISION	8	0	NO	37	Costo mantenimiento
ACTIVOS18	RESPACTFIJO	37	VARCHAR	60	0	NO	38	Responsable del activo fijo
ACTIVOS19	CLAVE	37	VARCHAR	16	0	SI	0	Clave
ACTIVOS19	TIPO	7	SMALLINT	2	0	NO	1	Tipo
ACTIVOS19	DESCRIP	37	VARCHAR	30	0	SI	2	Descripcion
ACTIVOS19	LOCALIZ	37	VARCHAR	9	0	NO	3	Localozacion
ACTIVOS19	MONTORIG	27	DOUBLE PRECISION	8	0	NO	4	Monto original
ACTIVOS19	MONTORIGEX	27	DOUBLE PRECISION	8	0	NO	5	Monto original extranjero
ACTIVOS19	FECHAADQ	35	TIMESTAMP	8	0	NO	6	Fecha de adquisicion
ACTIVOS19	MAXDED	27	DOUBLE PRECISION	8	0	NO	7	Maximo deducible
ACTIVOS19	VALMER	27	DOUBLE PRECISION	8	0	NO	8	Valor del mercado
ACTIVOS19	DEPACU	27	DOUBLE PRECISION	8	0	NO	9	Depreciacion acumulada
ACTIVOS19	VIDAUT	27	DOUBLE PRECISION	8	0	NO	10	Vida util
ACTIVOS19	METDEP	37	VARCHAR	1	0	NO	11	Metodo de depreciacion
ACTIVOS19	TASDEP	27	DOUBLE PRECISION	8	0	NO	12	Tasa de depreciacion
ACTIVOS19	TASDEPFIS	27	DOUBLE PRECISION	8	0	NO	13	Tasa de depreciacion fiscal
ACTIVOS19	STATUS	37	VARCHAR	1	0	NO	14	Estatus
ACTIVOS19	FECHAELIM	35	TIMESTAMP	8	0	NO	15	Fecha eliminacion
ACTIVOS19	NUMDEPTO	7	SMALLINT	2	0	NO	16	Numero de depto
ACTIVOS19	FECHAULTRE	35	TIMESTAMP	8	0	NO	17	Fecha ultima revaluacion
ACTIVOS19	NUMSERIE	37	VARCHAR	24	0	NO	18	Numero de serie
ACTIVOS19	BANDEDINM	37	VARCHAR	1	0	NO	19	Deduccion inmediata
ACTIVOS19	FECINIDEP	35	TIMESTAMP	8	0	NO	20	Fecha inicio depreciacion
ACTIVOS19	FECINIDEPF	35	TIMESTAMP	8	0	NO	21	Fecha depreciacion fiscal
ACTIVOS19	DEPACUFISC	27	DOUBLE PRECISION	8	0	NO	22	Depreciacion acumulada fiscal
ACTIVOS19	OBSERVACIO	37	VARCHAR	250	0	NO	23	Observaciones
ACTIVOS19	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	24	Tipo de cambio
ACTIVOS19	POLIZASEG	37	VARCHAR	20	0	NO	25	Poliza de seguro
ACTIVOS19	COMPASEGU	37	VARCHAR	40	0	NO	26	Compania asegurada
ACTIVOS19	AGENTESEG	37	VARCHAR	40	0	NO	27	Agente de seguro
ACTIVOS19	TELSINIES	37	VARCHAR	15	0	NO	28	Telefono sieniestro
ACTIVOS19	TIPOCOBER	37	VARCHAR	20	0	NO	29	 Tipo cobertura
ACTIVOS19	MONTOASEG	27	DOUBLE PRECISION	8	0	NO	30	Monto asegurado
ACTIVOS19	PRIMATOTA	27	DOUBLE PRECISION	8	0	NO	31	Prima total
ACTIVOS19	DEDUCIBLE	27	DOUBLE PRECISION	8	0	NO	32	Deducible
ACTIVOS19	FECVIGENC	35	TIMESTAMP	8	0	NO	33	Fecha vigencia
ACTIVOS19	FECPROXMA	35	TIMESTAMP	8	0	NO	34	Fecha proxima mantenimiento
ACTIVOS19	FECULTMAN	35	TIMESTAMP	8	0	NO	35	Fecha ultimo mantenimiento
ACTIVOS19	PERIODOMA	7	SMALLINT	2	0	NO	36	Periodo mantenimiento
ACTIVOS19	COSTOMANT	27	DOUBLE PRECISION	8	0	NO	37	Costo mantenimiento
ACTIVOS19	RESPACTFIJO	37	VARCHAR	60	0	NO	38	Responsable del activo fijo
ACTIVOS20	CLAVE	37	VARCHAR	16	0	SI	0	Clave
ACTIVOS20	TIPO	7	SMALLINT	2	0	NO	1	Tipo
ACTIVOS20	DESCRIP	37	VARCHAR	30	0	SI	2	Descripcion
ACTIVOS20	LOCALIZ	37	VARCHAR	9	0	NO	3	Localozacion
ACTIVOS20	MONTORIG	27	DOUBLE PRECISION	8	0	NO	4	Monto original
ACTIVOS20	MONTORIGEX	27	DOUBLE PRECISION	8	0	NO	5	Monto original extranjero
ACTIVOS20	FECHAADQ	35	TIMESTAMP	8	0	NO	6	Fecha de adquisicion
ACTIVOS20	MAXDED	27	DOUBLE PRECISION	8	0	NO	7	Maximo deducible
ACTIVOS20	VALMER	27	DOUBLE PRECISION	8	0	NO	8	Valor del mercado
ACTIVOS20	DEPACU	27	DOUBLE PRECISION	8	0	NO	9	Depreciacion acumulada
ACTIVOS20	VIDAUT	27	DOUBLE PRECISION	8	0	NO	10	Vida util
ACTIVOS20	METDEP	37	VARCHAR	1	0	NO	11	Metodo de depreciacion
ACTIVOS20	TASDEP	27	DOUBLE PRECISION	8	0	NO	12	Tasa de depreciacion
ACTIVOS20	TASDEPFIS	27	DOUBLE PRECISION	8	0	NO	13	Tasa de depreciacion fiscal
ACTIVOS20	STATUS	37	VARCHAR	1	0	NO	14	Estatus
ACTIVOS20	FECHAELIM	35	TIMESTAMP	8	0	NO	15	Fecha eliminacion
ACTIVOS20	NUMDEPTO	7	SMALLINT	2	0	NO	16	Numero de depto
ACTIVOS20	FECHAULTRE	35	TIMESTAMP	8	0	NO	17	Fecha ultima revaluacion
ACTIVOS20	NUMSERIE	37	VARCHAR	24	0	NO	18	Numero de serie
ACTIVOS20	BANDEDINM	37	VARCHAR	1	0	NO	19	Deduccion inmediata
ACTIVOS20	FECINIDEP	35	TIMESTAMP	8	0	NO	20	Fecha inicio depreciacion
ACTIVOS20	FECINIDEPF	35	TIMESTAMP	8	0	NO	21	Fecha depreciacion fiscal
ACTIVOS20	DEPACUFISC	27	DOUBLE PRECISION	8	0	NO	22	Depreciacion acumulada fiscal
ACTIVOS20	OBSERVACIO	37	VARCHAR	250	0	NO	23	Observaciones
ACTIVOS20	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	24	Tipo de cambio
ACTIVOS20	POLIZASEG	37	VARCHAR	20	0	NO	25	Poliza de seguro
ACTIVOS20	COMPASEGU	37	VARCHAR	40	0	NO	26	Compania asegurada
ACTIVOS20	AGENTESEG	37	VARCHAR	40	0	NO	27	Agente de seguro
ACTIVOS20	TELSINIES	37	VARCHAR	15	0	NO	28	Telefono sieniestro
ACTIVOS20	TIPOCOBER	37	VARCHAR	20	0	NO	29	 Tipo cobertura
ACTIVOS20	MONTOASEG	27	DOUBLE PRECISION	8	0	NO	30	Monto asegurado
ACTIVOS20	PRIMATOTA	27	DOUBLE PRECISION	8	0	NO	31	Prima total
ACTIVOS20	DEDUCIBLE	27	DOUBLE PRECISION	8	0	NO	32	Deducible
ACTIVOS20	FECVIGENC	35	TIMESTAMP	8	0	NO	33	Fecha vigencia
ACTIVOS20	FECPROXMA	35	TIMESTAMP	8	0	NO	34	Fecha proxima mantenimiento
ACTIVOS20	FECULTMAN	35	TIMESTAMP	8	0	NO	35	Fecha ultimo mantenimiento
ACTIVOS20	PERIODOMA	7	SMALLINT	2	0	NO	36	Periodo mantenimiento
ACTIVOS20	COSTOMANT	27	DOUBLE PRECISION	8	0	NO	37	Costo mantenimiento
ACTIVOS20	RESPACTFIJO	37	VARCHAR	60	0	NO	38	Responsable del activo fijo
ACTIVOS21	CLAVE	37	VARCHAR	16	0	SI	0	Clave
ACTIVOS21	TIPO	7	SMALLINT	2	0	NO	1	Tipo
ACTIVOS21	DESCRIP	37	VARCHAR	30	0	SI	2	Descripcion
ACTIVOS21	LOCALIZ	37	VARCHAR	9	0	NO	3	Localozacion
ACTIVOS21	MONTORIG	27	DOUBLE PRECISION	8	0	NO	4	Monto original
ACTIVOS21	MONTORIGEX	27	DOUBLE PRECISION	8	0	NO	5	Monto original extranjero
ACTIVOS21	FECHAADQ	35	TIMESTAMP	8	0	NO	6	Fecha de adquisicion
ACTIVOS21	MAXDED	27	DOUBLE PRECISION	8	0	NO	7	Maximo deducible
ACTIVOS21	VALMER	27	DOUBLE PRECISION	8	0	NO	8	Valor del mercado
ACTIVOS21	DEPACU	27	DOUBLE PRECISION	8	0	NO	9	Depreciacion acumulada
ACTIVOS21	VIDAUT	27	DOUBLE PRECISION	8	0	NO	10	Vida util
ACTIVOS21	METDEP	37	VARCHAR	1	0	NO	11	Metodo de depreciacion
ACTIVOS21	TASDEP	27	DOUBLE PRECISION	8	0	NO	12	Tasa de depreciacion
ACTIVOS21	TASDEPFIS	27	DOUBLE PRECISION	8	0	NO	13	Tasa de depreciacion fiscal
ACTIVOS21	STATUS	37	VARCHAR	1	0	NO	14	Estatus
ACTIVOS21	FECHAELIM	35	TIMESTAMP	8	0	NO	15	Fecha eliminacion
ACTIVOS21	NUMDEPTO	7	SMALLINT	2	0	NO	16	Numero de depto
ACTIVOS21	FECHAULTRE	35	TIMESTAMP	8	0	NO	17	Fecha ultima revaluacion
ACTIVOS21	NUMSERIE	37	VARCHAR	24	0	NO	18	Numero de serie
ACTIVOS21	BANDEDINM	37	VARCHAR	1	0	NO	19	Deduccion inmediata
ACTIVOS21	FECINIDEP	35	TIMESTAMP	8	0	NO	20	Fecha inicio depreciacion
ACTIVOS21	FECINIDEPF	35	TIMESTAMP	8	0	NO	21	Fecha depreciacion fiscal
ACTIVOS21	DEPACUFISC	27	DOUBLE PRECISION	8	0	NO	22	Depreciacion acumulada fiscal
ACTIVOS21	OBSERVACIO	37	VARCHAR	250	0	NO	23	Observaciones
ACTIVOS21	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	24	Tipo de cambio
ACTIVOS21	POLIZASEG	37	VARCHAR	20	0	NO	25	Poliza de seguro
ACTIVOS21	COMPASEGU	37	VARCHAR	40	0	NO	26	Compania asegurada
ACTIVOS21	AGENTESEG	37	VARCHAR	40	0	NO	27	Agente de seguro
ACTIVOS21	TELSINIES	37	VARCHAR	15	0	NO	28	Telefono sieniestro
ACTIVOS21	TIPOCOBER	37	VARCHAR	20	0	NO	29	 Tipo cobertura
ACTIVOS21	MONTOASEG	27	DOUBLE PRECISION	8	0	NO	30	Monto asegurado
ACTIVOS21	PRIMATOTA	27	DOUBLE PRECISION	8	0	NO	31	Prima total
ACTIVOS21	DEDUCIBLE	27	DOUBLE PRECISION	8	0	NO	32	Deducible
ACTIVOS21	FECVIGENC	35	TIMESTAMP	8	0	NO	33	Fecha vigencia
ACTIVOS21	FECPROXMA	35	TIMESTAMP	8	0	NO	34	Fecha proxima mantenimiento
ACTIVOS21	FECULTMAN	35	TIMESTAMP	8	0	NO	35	Fecha ultimo mantenimiento
ACTIVOS21	PERIODOMA	7	SMALLINT	2	0	NO	36	Periodo mantenimiento
ACTIVOS21	COSTOMANT	27	DOUBLE PRECISION	8	0	NO	37	Costo mantenimiento
ACTIVOS21	RESPACTFIJO	37	VARCHAR	60	0	NO	38	Responsable del activo fijo
ACTIVOS22	CLAVE	37	VARCHAR	16	0	SI	0	Clave
ACTIVOS22	TIPO	7	SMALLINT	2	0	NO	1	Tipo
ACTIVOS22	DESCRIP	37	VARCHAR	30	0	SI	2	Descripcion
ACTIVOS22	LOCALIZ	37	VARCHAR	9	0	NO	3	Localozacion
ACTIVOS22	MONTORIG	27	DOUBLE PRECISION	8	0	NO	4	Monto original
ACTIVOS22	MONTORIGEX	27	DOUBLE PRECISION	8	0	NO	5	Monto original extranjero
ACTIVOS22	FECHAADQ	35	TIMESTAMP	8	0	NO	6	Fecha de adquisicion
ACTIVOS22	MAXDED	27	DOUBLE PRECISION	8	0	NO	7	Maximo deducible
ACTIVOS22	VALMER	27	DOUBLE PRECISION	8	0	NO	8	Valor del mercado
ACTIVOS22	DEPACU	27	DOUBLE PRECISION	8	0	NO	9	Depreciacion acumulada
ACTIVOS22	VIDAUT	27	DOUBLE PRECISION	8	0	NO	10	Vida util
ACTIVOS22	METDEP	37	VARCHAR	1	0	NO	11	Metodo de depreciacion
ACTIVOS22	TASDEP	27	DOUBLE PRECISION	8	0	NO	12	Tasa de depreciacion
ACTIVOS22	TASDEPFIS	27	DOUBLE PRECISION	8	0	NO	13	Tasa de depreciacion fiscal
ACTIVOS22	STATUS	37	VARCHAR	1	0	NO	14	Estatus
ACTIVOS22	FECHAELIM	35	TIMESTAMP	8	0	NO	15	Fecha eliminacion
ACTIVOS22	NUMDEPTO	7	SMALLINT	2	0	NO	16	Numero de depto
ACTIVOS22	FECHAULTRE	35	TIMESTAMP	8	0	NO	17	Fecha ultima revaluacion
ACTIVOS22	NUMSERIE	37	VARCHAR	24	0	NO	18	Numero de serie
ACTIVOS22	BANDEDINM	37	VARCHAR	1	0	NO	19	Deduccion inmediata
ACTIVOS22	FECINIDEP	35	TIMESTAMP	8	0	NO	20	Fecha inicio depreciacion
ACTIVOS22	FECINIDEPF	35	TIMESTAMP	8	0	NO	21	Fecha depreciacion fiscal
ACTIVOS22	DEPACUFISC	27	DOUBLE PRECISION	8	0	NO	22	Depreciacion acumulada fiscal
ACTIVOS22	OBSERVACIO	37	VARCHAR	250	0	NO	23	Observaciones
ACTIVOS22	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	24	Tipo de cambio
ACTIVOS22	POLIZASEG	37	VARCHAR	20	0	NO	25	Poliza de seguro
ACTIVOS22	COMPASEGU	37	VARCHAR	40	0	NO	26	Compania asegurada
ACTIVOS22	AGENTESEG	37	VARCHAR	40	0	NO	27	Agente de seguro
ACTIVOS22	TELSINIES	37	VARCHAR	15	0	NO	28	Telefono sieniestro
ACTIVOS22	TIPOCOBER	37	VARCHAR	20	0	NO	29	 Tipo cobertura
ACTIVOS22	MONTOASEG	27	DOUBLE PRECISION	8	0	NO	30	Monto asegurado
ACTIVOS22	PRIMATOTA	27	DOUBLE PRECISION	8	0	NO	31	Prima total
ACTIVOS22	DEDUCIBLE	27	DOUBLE PRECISION	8	0	NO	32	Deducible
ACTIVOS22	FECVIGENC	35	TIMESTAMP	8	0	NO	33	Fecha vigencia
ACTIVOS22	FECPROXMA	35	TIMESTAMP	8	0	NO	34	Fecha proxima mantenimiento
ACTIVOS22	FECULTMAN	35	TIMESTAMP	8	0	NO	35	Fecha ultimo mantenimiento
ACTIVOS22	PERIODOMA	7	SMALLINT	2	0	NO	36	Periodo mantenimiento
ACTIVOS22	COSTOMANT	27	DOUBLE PRECISION	8	0	NO	37	Costo mantenimiento
ACTIVOS22	RESPACTFIJO	37	VARCHAR	60	0	NO	38	Responsable del activo fijo
ACTIVOS23	CLAVE	37	VARCHAR	16	0	SI	0	Clave
ACTIVOS23	TIPO	7	SMALLINT	2	0	NO	1	Tipo
ACTIVOS23	DESCRIP	37	VARCHAR	30	0	SI	2	Descripcion
ACTIVOS23	LOCALIZ	37	VARCHAR	9	0	NO	3	Localozacion
ACTIVOS23	MONTORIG	27	DOUBLE PRECISION	8	0	NO	4	Monto original
ACTIVOS23	MONTORIGEX	27	DOUBLE PRECISION	8	0	NO	5	Monto original extranjero
ACTIVOS23	FECHAADQ	35	TIMESTAMP	8	0	NO	6	Fecha de adquisicion
ACTIVOS23	MAXDED	27	DOUBLE PRECISION	8	0	NO	7	Maximo deducible
ACTIVOS23	VALMER	27	DOUBLE PRECISION	8	0	NO	8	Valor del mercado
ACTIVOS23	DEPACU	27	DOUBLE PRECISION	8	0	NO	9	Depreciacion acumulada
ACTIVOS23	VIDAUT	27	DOUBLE PRECISION	8	0	NO	10	Vida util
ACTIVOS23	METDEP	37	VARCHAR	1	0	NO	11	Metodo de depreciacion
ACTIVOS23	TASDEP	27	DOUBLE PRECISION	8	0	NO	12	Tasa de depreciacion
ACTIVOS23	TASDEPFIS	27	DOUBLE PRECISION	8	0	NO	13	Tasa de depreciacion fiscal
ACTIVOS23	STATUS	37	VARCHAR	1	0	NO	14	Estatus
ACTIVOS23	FECHAELIM	35	TIMESTAMP	8	0	NO	15	Fecha eliminacion
ACTIVOS23	NUMDEPTO	7	SMALLINT	2	0	NO	16	Numero de depto
ACTIVOS23	FECHAULTRE	35	TIMESTAMP	8	0	NO	17	Fecha ultima revaluacion
ACTIVOS23	NUMSERIE	37	VARCHAR	24	0	NO	18	Numero de serie
ACTIVOS23	BANDEDINM	37	VARCHAR	1	0	NO	19	Deduccion inmediata
ACTIVOS23	FECINIDEP	35	TIMESTAMP	8	0	NO	20	Fecha inicio depreciacion
ACTIVOS23	FECINIDEPF	35	TIMESTAMP	8	0	NO	21	Fecha depreciacion fiscal
ACTIVOS23	DEPACUFISC	27	DOUBLE PRECISION	8	0	NO	22	Depreciacion acumulada fiscal
ACTIVOS23	OBSERVACIO	37	VARCHAR	250	0	NO	23	Observaciones
ACTIVOS23	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	24	Tipo de cambio
ACTIVOS23	POLIZASEG	37	VARCHAR	20	0	NO	25	Poliza de seguro
ACTIVOS23	COMPASEGU	37	VARCHAR	40	0	NO	26	Compania asegurada
ACTIVOS23	AGENTESEG	37	VARCHAR	40	0	NO	27	Agente de seguro
ACTIVOS23	TELSINIES	37	VARCHAR	15	0	NO	28	Telefono sieniestro
ACTIVOS23	TIPOCOBER	37	VARCHAR	20	0	NO	29	 Tipo cobertura
ACTIVOS23	MONTOASEG	27	DOUBLE PRECISION	8	0	NO	30	Monto asegurado
ACTIVOS23	PRIMATOTA	27	DOUBLE PRECISION	8	0	NO	31	Prima total
ACTIVOS23	DEDUCIBLE	27	DOUBLE PRECISION	8	0	NO	32	Deducible
ACTIVOS23	FECVIGENC	35	TIMESTAMP	8	0	NO	33	Fecha vigencia
ACTIVOS23	FECPROXMA	35	TIMESTAMP	8	0	NO	34	Fecha proxima mantenimiento
ACTIVOS23	FECULTMAN	35	TIMESTAMP	8	0	NO	35	Fecha ultimo mantenimiento
ACTIVOS23	PERIODOMA	7	SMALLINT	2	0	NO	36	Periodo mantenimiento
ACTIVOS23	COSTOMANT	27	DOUBLE PRECISION	8	0	NO	37	Costo mantenimiento
ACTIVOS23	RESPACTFIJO	37	VARCHAR	60	0	NO	38	Responsable del activo fijo
ACTIVOS24	CLAVE	37	VARCHAR	16	0	SI	0	Clave
ACTIVOS24	TIPO	7	SMALLINT	2	0	NO	1	Tipo
ACTIVOS24	DESCRIP	37	VARCHAR	30	0	SI	2	Descripcion
ACTIVOS24	LOCALIZ	37	VARCHAR	9	0	NO	3	Localozacion
ACTIVOS24	MONTORIG	27	DOUBLE PRECISION	8	0	NO	4	Monto original
ACTIVOS24	MONTORIGEX	27	DOUBLE PRECISION	8	0	NO	5	Monto original extranjero
ACTIVOS24	FECHAADQ	35	TIMESTAMP	8	0	NO	6	Fecha de adquisicion
ACTIVOS24	MAXDED	27	DOUBLE PRECISION	8	0	NO	7	Maximo deducible
ACTIVOS24	VALMER	27	DOUBLE PRECISION	8	0	NO	8	Valor del mercado
ACTIVOS24	DEPACU	27	DOUBLE PRECISION	8	0	NO	9	Depreciacion acumulada
ACTIVOS24	VIDAUT	27	DOUBLE PRECISION	8	0	NO	10	Vida util
ACTIVOS24	METDEP	37	VARCHAR	1	0	NO	11	Metodo de depreciacion
ACTIVOS24	TASDEP	27	DOUBLE PRECISION	8	0	NO	12	Tasa de depreciacion
ACTIVOS24	TASDEPFIS	27	DOUBLE PRECISION	8	0	NO	13	Tasa de depreciacion fiscal
ACTIVOS24	STATUS	37	VARCHAR	1	0	NO	14	Estatus
ACTIVOS24	FECHAELIM	35	TIMESTAMP	8	0	NO	15	Fecha eliminacion
ACTIVOS24	NUMDEPTO	7	SMALLINT	2	0	NO	16	Numero de depto
ACTIVOS24	FECHAULTRE	35	TIMESTAMP	8	0	NO	17	Fecha ultima revaluacion
ACTIVOS24	NUMSERIE	37	VARCHAR	24	0	NO	18	Numero de serie
ACTIVOS24	BANDEDINM	37	VARCHAR	1	0	NO	19	Deduccion inmediata
ACTIVOS24	FECINIDEP	35	TIMESTAMP	8	0	NO	20	Fecha inicio depreciacion
ACTIVOS24	FECINIDEPF	35	TIMESTAMP	8	0	NO	21	Fecha depreciacion fiscal
ACTIVOS24	DEPACUFISC	27	DOUBLE PRECISION	8	0	NO	22	Depreciacion acumulada fiscal
ACTIVOS24	OBSERVACIO	37	VARCHAR	250	0	NO	23	Observaciones
ACTIVOS24	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	24	Tipo de cambio
ACTIVOS24	POLIZASEG	37	VARCHAR	20	0	NO	25	Poliza de seguro
ACTIVOS24	COMPASEGU	37	VARCHAR	40	0	NO	26	Compania asegurada
ACTIVOS24	AGENTESEG	37	VARCHAR	40	0	NO	27	Agente de seguro
ACTIVOS24	TELSINIES	37	VARCHAR	15	0	NO	28	Telefono sieniestro
